true_answer,model_response
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Which of the following leads to an increase in enzyme activity -
Options:
A) Increase in temperature
B) Decrease in activation energy
C) Extremes of pH value
D) Low substrate concentration
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g B i.e., Decrease In Activation Energy
Hence, the correct answer is B (Decrease inactivation). Enzyme activity increases with decrease in activation enthalpy & entropyQ. The rate constant k = e-AG/RT = e-AH/R T + ASR where AG - free energy change AH - enthalphy change AS - Entropy change R - Gas Constant T - Temperature Kcln2 = e-(AH+AS)/R
HINT : 
Enthalpy Change (ΔH)
The heat evolved during reaction per mole of reactant consumed at constant pressure is called enthalphv change. It can be positive (+ve), negative (- ve) or zero. If ΔH >0 then it means that there will be absorption of heat by system so endothermic reactions have positive values of ΔH. On the other hand if ΔH < 0 then there will release of heat into surroundings so exothermic reaction has negative values of DH. For example, combustion of methane gas is highly exothermics because large amount of heat is released when one molecule of CH4 reacts with three molecules of O2 to form CO2 and H20. So, this type of reaction has very low value of"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Most commonly used tooth numbering system in books is
Options:
A) Universal system
B) Zigmondy and Palmar
C) FDI
D) Grid System
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g. The most common method of designating teeth is by using letters to represent quadrants (FDI World Dental Federation).
Hence, the correct answer is C (FD). (Ref: Sturdevant's art and science of operative dentistry 3rd ed pg 1)
Most Commonly Used Tooth Numbering Systems

Quadrant designation
Upper right quadrant - UR
Lower left quadrant- LL
Upper Left Quadrant – UL
Lower Right Quadrant - LR

Tooth Designation
Central incisor -8
Lateral Incisors -7 & 9
Canine -6 & 5
Premolars -4&2; 3&1
Molar -13 ;12;23;24


Universal number system
Used when referring to specific teeth on radiographs
Designates upper teeth with odd numbers and lower teeth with even numbers
Right side designated with positive (+) sign and left side with negative (-) sign
Example : Upper central incisor = 11 + 1=21 Lower first molar = 17 - 3 =14
Zigmony-Palmer Notation
Uses Arabic numerals to designate individual teeth
Divides dental arch into four sections
Each section divided into two parts"
D,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Example of Dystrophic calcification-
Options:
A) Hyperparathyroidism
B) Sarcoidosis
C) Hypervitaminosis D
D) Myositis ossificans
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g
Hence, the correct answer is D (Myositisossificans). (Ref: Robbins basic pathology 9th edition page no. 18-19).Explanation:Dystrophic Calcification* It occurs in dead tissue.* The necrotic cells release calcium ions which combine with phosphate to form insoluble hydroxyapatite crystals.* These crystals then aggregate into larger masses that can be seen on gross examination as chalky white deposits.* Most commonly occur in areas where there has been ischemia such as myocardial infarction, renal failure, pancreatitis etc.Examples include:* InfarctsQ* TumorsQ* Fatty changeQ* Dead neuronsQ* Atherosclerotic plaquesQMetastatic CalciﬁcationIt refers to deposition of calcium salts within normal tissues due to an abnormality in serum calcium-phosphate homeostasisExamples include:# Primary hyperparathyrodism# Renal osteodystrophy# Vitamin D intoxication# Milk alkali syndrome# Acromegaly# Pseudohypoparathyroidsm # Sarcoidsosis# Amelogenesis imperfecta# Idiopathic hypercalcemia of infancy# Immobilization/bed rest# Malignancies like breast cancer & lung"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: female patient came with right side hearing loss, better heard in a noisy environment,Audiogram shown with about 30-40 dB gap between AC-BC of right & left ear. Rinne's test negative, Weber's test centralised. Which of the following condition shown?
Options:
A) Meniere's disease
B) stapedial otosclerosis
C) Presbycusis
D) Vestibular schwannoma
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g. Stapes footplate is fixed by otosclerotic focus which causes conductive deafness. It can be seen on CT scan. The bone conduction threshold will increase due to fixation of ossicles but air conduction remains normal because it depends upon mobility of ossicular chain. In this case there is no improvement in speech discrimination when noise level increases (better in noisy background). This feature differentiates otoscleosis from sensorineural hearing loss where speech discrimination improves in noisy surroundings. Ref : Dhingra; 6th edition; Page no: 28
Hence, the correct answer is B (stapedial ostesclerosis). (Ref: Diseases of ENT, PL DHINGRA,7th edition,page no -27 ). Audiometry findings in Otosclerosis Conductive type SNHL Normal curve of Bone Conduction Better Discrimination in Noisy Environment Air-Bone Gap present Negative Rinne Positive Webers Test Centralized Tympanogram Type C
Hearing Loss in Noise vs Quiet Environment Hearing loss in quiet environment Hearing loss less than 20dB more than 25dB Speech recognition good poor Speech discrimination score >70% <60%
Hence the correct Answer is B ((stapedi al otoselerosis"
D,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Mother to children's transmission is a key feature of which pattern of inheritance?
Options:
A) Codominance
B) Autosomal dominant inheritance
C) Recessive inheritance
D) Mitochondrial inheritance
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g D i.e., Mitochondria! InheritanceMitochon- drial DNA (mtDNA) is always maternally inheritedQ because sperm mitochondria do not paicipate in development of most cells of offspring.Mitochondrial diseases show maternal inheritanceQ; all affected individuals have mothers who carry disease causing mtDNAs but none has an affected father.The mitochondrial genome contains genes that encode proteins involved in oxidative phosphorylation & energy production.Inherited disorders due to mutations in these genes cause serious neurologic symptoms such as Leber hereditary optic neuropathy, Kearns Sayre syndrome, MELAS (mito chond rial encephalomyopathy with lactic acidosis & stroke like episodes), MERFF (myoclonic epilepsy with ragged red fibers), NARP (neuropathy ataxia retinitis pigmentosa).Mitocondrionl myopathies include chronic progressive external ophthalmoplegia, KSS (Kearns sayre syndrome), Pearson marfanoid hypeonia syndrome, Melas, MERRF (Myoclonus Epilepsy Ragged Red Fibers).
Hence, the correct answer is D (Mitochondrial heritage). (Ref: Robbins Basic Pathology 7th edition Pg"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Gene not involved in SCID
Options:
A) BTK
B) ZAP70
C) IL2RG
D) JAK3
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g Immunodeficiency diseases caused by mutations of genes encoding proteins that regulate T cell development include severe combined immunodeficiencies (SCIDs), which result from defects in components of the pre-TCR complex or CD3 chains; common variable hypogammaglobulinemia, an X-linked form of hyper-IgM syndrome due to mutations affecting cytoplasmic signaling molecules such as CD40 ligand on activated T cells; and Wiskott-Aldrich syndrome, characterized by eczema, thrombocytopenia, recurrent infections, and lymphoreticular malignancies.

Reference-Robbins basic pathology 9th edition pg no 78
Hence, the correct answer is A (BTK). (Ref: Robbins Basic Pathology, 7th Edition, Page No: 79 & Table 5-1).
ZAP70 mutation causes SCD with normal NK cells.
IL2RG gene encodes gamma chain shared by several cytokine receptors including those for interleukin-2 (IL-2), -4, -7, -15, and -21. Mutations in this gene cause X-linked severe combined immune deficiency (X-S.C.I.D.) type 1, also known as bubble boy disease.
JAK"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A 6–month–old infant presents to the 'diarrhoea clinic' unit with some dehydration. The most likely organism causing diarrhea is –
Options:
A) Entamoeba histolytica
B) Rotavirus
C) Giardia lamblia
D) Shigella
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g B i.e., Rotavirus

Rotaviruses cause watery diarrhoea in infants & children (especially <5 years of age).
The disease usually begins abruptly with vomiting followed by profuse watery non-bloody diarrhoeas without fever.
Dehydration occurs rapidly because of fluid loss through vomitus & stool.

""Most common cause of severe dehydrating diarrhoeal illness in young children →> Rotavirus""
""The major pathogens associated with acute gastroenteritis in children include rotavirus, adenovirus, Norwalk virus, astroviruses, caliciviruses & coronavirus"". - Harrison
Hence, the correct answer is B (Rotavirus). Explanation: Most common causes of Diarrhea in Children Rotavirus > Adenovirus > Astrovirus > Calicivirus > Coronavirus ETEC, EHEC, EAEC, EIEC Campylobacter jejuni Salmonella spp. Yersinia enterocolitica Vibrio cholerae V. parahemolyticus V. vulnificus Cryptosporidium giardiasis Cyclospora cayetanensis Isospora belli Microsporidia Blastocyst hominis Cytomegalovirus Toxoplasma"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: ABC and VED analysis at PHC are done for:
Options:
A) Drug inventory
B) Staff management
C) Vaccination coverage
D) National Programs implementation.
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g A i.e., Drug Inventory
Hence, the correct answer is A (Drug inventory). (Ref: Park's Textbook of PSM 22nd edition page no 852)
ABC Analysis - It is used to classify items in terms of their value with a view to concentrate on those that are most valuableQ.
VED Analysis - Is an extension of ABC analysis where ""E"" stands for Extraordinary items which have very high values but low frequency of use & ""D"" stands for Danger Items which have low values but frequent usage.
It helps in deciding whether stock should be kept or not.
The main aim of both these techniques is to reduce cost by reducing wastage & increasing efficiency.
These methods can also be applied to drug inventory control in hospitals & dispensaries.
Hence it is useful in controlling drugs in health care system.

Note:

In India, the first national family planning programme was launched in April 1951 under the chairmanship of Dr. K.C. Malhotra.
Dr. Dalsukh Bhai Desai played a key role in formulating the Indian Family Planning Programme in 1969.
Family welfare approach replaced the earlier family planning approach in 1977-78.
National Population Policy was adopted in 2000.
National"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Diagnosis of CI. Difficile infection is made by which of the following methods?
Options:
A) Toxin gene detection by polymerase chain reaction (PCR)
B) Culture
C) Enzyme - linked immunosorbent assay (ELISA)
D) Nagler's reaction
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 ganser syndrome
Hence, the correct answer is A (Toxin gene detec...). (Ref: Harrison's Principles of Internal Medicine 18th edition pg 1011-12)Diagnosis of Clostridium difficile associated disease:* Stool culture* Detection of toxin genes in stool using PCR.* Detection of toxins in stool by enzyme immunoassay (EIA), latex agglutination test, or neutralization assays.Clostridioides difficle causes pseudomembranous colitis.It produces two large clostridial toxins that cause tissue damage.Toxins B & C are responsible for pathogenicity.The most common source of infection is healthcare-associated transmission through contact with contaminated surfaces or hands of health care workers.Stools contain spores at high concentration; these can survive on environmental surfaces for extended periods and may be transmitted to patients' hands and then to their mouths.Diagnostic tests include:* Stol culture* Toxin antigen detection by EIA or latex aglablutination* Molecular testing such as PCR for toxin genes.Treatment includes metronidazole or vancomycin.Metronidazoe has been shown to have similar efficacy to oral vancomycine but lower recurrence rate than vancomyin.
H"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A 37-year-old patient presented to you with hyper-extension of 4th and 5th metacarpophalangeal joint with flexion at proximal interphalangeal joint. This deformity is due to injury to:
Options:
A) Deep branch of ulnar nerve
B) Median nerve
C) Radial nerve
D) Superficial branch of median nerve
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g B i.e., Median NerveThe clinical picture described in this question is characteristic of Z-deformityQ which occurs d/t paralysis of long finger extensors (extensor digitorum & extensor indicis). The muscles involved are supplied by anterior interosseous branch of medial nerveQ.The anterior interoseus branch arises from the main trunk of the median nerve just after it pierces the fibrous roof of carpal tunnelQ.Anterior Interosseus SyndromeAnterior interossei syndrome refers to weakness of thumb extension, index finger extension, wrist flexion & pronation caused by damage to anterior inter-osseous nerveQ.Clinical features include:- Weakness of thumb abduction,- Loss of power in index finger extensions- Wrist drop - Hyperextension of MCP joints & flexion of PIP joints (Z-deformities)- Weak forearm pronator.- Atrophy of FPL muscle.Median nerve innervates all thenar muscles except adductor pollicisQ.Adductor Pollicis MuscleAdductor polli cis is supplied by the deep branch of the ulnar Q nerve.Its action is to bring the thumb towards the palm.This muscle also receives an additional supply from superficial branch of radial nerveQ through recurrent branch.
Hence"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Myofunctional appliance is given at which stage:
Options:
A) Primary dentition
B) Mixed dentition
C) Permanent dentition
D) Adulthood
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g Myofunctionals appliances are used in mixed dentition to correct skeletal problems of jaw growth by altering muscle function.
Hence, the correct answer is B (Mixed dentition). (Ref: Orthodontics: Diagnosis & Management of Malocclusion & Dentofacial Deformities 3rd edition page no 107)
Orthodontic treatment can be divided into two phases:

Phase I

Treatment during primary dentition phase.

It includes correction of malocclusions that occur due to abnormal development of jaws and teeth during this period. The aim of Phase-I orthodontic therapy is to establish good oral habits, improve aesthetics and create an environment conducive to normal eruption of permanent teeth. Treatment modalities include functional appliances such as activator, monobloc, reverse Hawley retainer with lip bumper, headgear etc. These appliances work on the principle of changing the vector of force applied to the mandible so that it grows more forward and upward thereby correcting Class II relationship between maxilla and mandible. This type of treatment is usually completed when the first molars have erupted i.e., around age 8-9 years. If there is need for further treatment after completion of Phase I, then patient has to wait until all the second molars erupt before"
C,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Model plaster (white) used to cast study models before mixing with water, is largely composed of:
Options:
A) CaO
B) CaCO3
C) CaSO4  • ½H2O
D) CaSO4 • 2H2O
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 gplaster of Paris is calcium sulphate hemihydrate which on hydration forms gypsum plaster.
Reference- Sturdevant’s art & science of operative dentistry. Page no 6th edition pg 7
Hence, the correct answer is C (CaSO4   • 1/2 H2O). (-a). White model plaster contains 100 parts by weight of anhydrous calcium sulfate and 5 parts of potassium sulfate. The remainder consists of water and small amounts of sodium chloride and glycerin. It has been found that when this mixture is dried at room temperature it will retain sufficient moisture in its composition so that upon subsequent addition of water it can be mixed into a workable paste without loss of strength. This type of material is called “dry-mix” plaster because it does not require the use of liquid plaster prior to application. When dry-mix plaster is added to water, the resulting mix should have a consistency similar to thin cream. If too much water is added, the set product may become weak; if insufficient water is present, the setting time will be prolonged. 
White model plaster is also known as Type I dental stone. It is available commercially under various trade names such as Hydrocal, Pl"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A female in labor ward was administered opioid analgesic. Which of the following drugs should be kept ready for emergency?
Options:
A) Lignocaine
B) Naloxone
C) Diphenhydramine
D) Fentanyl
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g B i.e., Nalaxone Opioids (morphine & fentanyl) can cause respiratory depression during labour which is treated by naloxaneQ. Morphine crosses placenta but its action on fetus is minimal because it has very sho half life. It does not cross blood brain barrier to affect respiration. However morphine causes meconium staining due to increased peristalsis. Meperidine also known as pethidine is used commonly for pain relief during delivery. Its metabolite normeperidin produces CNS excitation and tremors in neonates. Therefore it is contraindicated in pregnancy. Pethidine may produce postpaum hemorrhage therefore it is avoided in last few weeks of pregnancy. Butorphanol is an agonistic-antagonist with high affinity for K receptor - less risk of respiratory depression. It is preferred over pure opioids like fentanyl. The most common side effect is nausea and vomiting. Methadone is long acting synthetic narcotic that is paicularly useful when treating chronic pain. Because methadone's duration of action is longer than morphine, dosing needs to be adjusted more slowly. Metha done is often used in detoxification programs for heroin addiction. In addition, some patients who"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: SPIKES protocol is used for:
Options:
A) Triage
B) Communication with patients/attendants regarding bad news
C) Writing death ceificate
D) RCT
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g B i.e., Communication with patient / attendant regarding bad newSPIKESSPIKES (Setting up an interview to give poor news effectively)S - Setting up- Establishing rapport & setting right atmosphereP - PerceptionI - Invitation to talkK - KnowledgeE - EmotionsS - Summary & Support
Hence, the correct answer is B (Communication with patients//attendants concerning bad news). (Ref: Oxford Handbook of Clinical Specialities 8th/e p. 15; Harrison's Principles of Internal Medicine 18th/e chapter 5)
The SPICES model has been developed by Dr Kathryn M. MacLeod in order to help doctors communicate difficult information to relatives during clinical practice. The acronym stands for Situation, Perceptions, Involve, Choices, Empathy and Summarise and Support.
Situation : This involves establishing that you have identified the person who should be told first, and that they can receive this type of information. It also includes ensuring privacy and having enough time available to discuss everything thoroughly.Perception : You need to establish how much information the relative wants at this stage.Invite them into the conversation : Ask if there is anything specific they would like to know.Choices : Discuss all possible treatment options including palliative care.Empathy"
D,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Which of the following drugs is a P-glycoprotein inducer?
Options:
A) Azithromycin
B) Ketoconazole
C) Itraconazole
D) Rifampicin
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g Ref Katzung 10/e p 30; KDT 6/ e p 31 Inducers of CYP3 A4 enzyme - rifampicn phenobarbitone carbamazepine Phenytoin Primidone Glucomannides Dexamethasone St John's Wort Inhibitors of CVP3A4 Enzyme- ketoconazole itraconazole erythromycins clarithromyccin fluconazole telaprevir boceprevir ritonavir saquinavir indinavir nelfinavir amprenavirl Atazanavir delavirdine efavirenz lopinavir foscarnet
Hence, the correct answer is D (Rifampicen). (Ref: Katzung Pharmacology 12th ed pg no 35 table 2-1)
The drug which inhibits both cytochrome P450 enzymes & P glycoproteins is Ritonovir.
Ketoconazole inhibit microsomal enzymes but do not affect PGP activity.
Itraconozole also doesnot alter Pgp function.
Azitromycin has no effect on either microsomes or P gp.
Hence,
Inducer → Increase metabolism"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A male child presented with coarse facies, protuberant abdomen, frontal head enlargement, thickening of cardiac valve, hepatosplenomegaly, hearing impairement. What is the most probable diagnosis?
Options:
A) Hurler's disease
B) Hunter's disease
C) Fragile X syndrome
D) Tay Sach's disease
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g. (Ref: Nelson 20/e p 718-720; Ghai 8/e p e 620-e621)* Coarse facial features, Protubrant abdomen, Frontal bossing, Thickened heart valves, Hepatospleenomegally & Hearing impairment in this patient suggests the diagnosis of Hurlers Syndrome.* It is an autosomal recessive disorder caused by deficiency of L-iduronidase enzyme which leads to accumulation of Dermatan sulfate & Heparan Sulfate* The clinical course can be divided into three stages:-1st stage - Normal development till age of 2 years.-2nd stage - Progressive mental retardation, corneal clouding, skeletal dysplasia, cardiomyopathy, liver failure, deafness, macroglossia, short neck, umbilical hernias, joint stiffness, kyphosis, scoliosis, dwarfism, hepatospinomeglay, growth retardation occur between ages 3-5 yrs.-3rd stage - Death occurs due to cardiorespiratory collapse at around 10yrs of age.Treatment:* Bone marrow transplantation has been tried but results have been disappointing.* Enzyme replacement therapy using recombinant human iduronidose is being tested"
D,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Weber-Fechner law related to:
Options:
A) Number of nerve Fibers
B) Number of muscle Fibers
C) Number of stimulus
D) Intensity of stimulus
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g D i.e., Intensity Of Stimulus
Hence, the correct answer is D (Intensity of stimulus). (Ref: Ganong's physiology 22nd edition Page no 55)
Weber - Fechner Law states that ""the magnitude of sensation produced by doubling the intensity of a stimulus is equal to the original sensation"". This means that if you double the weight on your finger tip, it will feel twice heavier than before but this does not mean that the actual force felt in the skin has doubled. The same applies to light; when its brightness is increased two fold, we perceive it as being twice brighter. In general, the amount of change in subjective experience required to detect an increase in physical stimuli depends upon the initial level of stimulation. For example, one milliamperage current may be barely noticeable at first, but increasing it to 2 mA produces a very marked difference in perception. On the other hand, a strong sound may have to be made louder by several decibels before the change becomes apparent. Thus, according to the law, the greater the strength of a sensory stimulus, the less sensitive we become to fuher increases in its intensity. It also implies that our ability to sense changes in a stimulus decreases with higher intensities of the"
C,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Calculate net filtration pressure with the following data: PGC = 42 mm Hg pGC = 12 mm Hg PBC= 16 mm Hg Assume that no proteins were filtered.
Options:
A) 34 mm Hg
B) Data not sufficient
C) 14 mm Hg
D) 28 mm Hg
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
  You can calculate NF by subtracting interstitial fluid colloid osmotic pressure (pIGc) from capsular hydrostatic pressure (PGC). The same formula applies to renal corpuscle of glomerulus. Therefore, NF = PGc - pIGc = 32-2 =30mmHg
Hence, the correct answer is A (34 mm Hz). (Ref: Ganong review of medical physiology 23rd edition pg 655)
Net Filtration Pressure in Glomeruli

The forces favoring filtration include:

Capsular hydrostatic pressure (PGc): This is the blood pressure within the capillaries of the glomeruli. It averages approximately 36 mm Hgt.

Interstitial fluid coloid osmotic pressures (Pigc): These are caused by plasma proteins such as albumin and globulins. They oppose filtration because they tend to keep water inside the vessels. In normal circumstances, this value is very low, averaging less than 1 mm Hgi.

Blood hydrostatic pressures in efferent arterioles (PBc) and afferent aeriole (PAc)

The opposing force against filtration includes:

Capsule collidal osmotic pressue (PCc): As filtrate forms it"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Which of these is the best study to evaluate effect and outcome?
Options:
A) Clinical trial
B) Coho
C) Case control study
D) Cross sectional study
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 gates medical 25th edition pg no 84
Hence, the correct answer is A (Clinical trial). (Ref: Park's Textbook of Preventive and Social Medicine 24th Ed Pgno: 83)
The clinical trials are designed to test efficacy of an intervention in human subjects under controlled conditions. The results can be used to determine whether the new drug/ vaccine / treatment should be approved by regulatory agencies such as FDA. These studies have high internal validity but low generalizability because they involve selected groups of people who may differ from those at risk for disease in community settings.
Hence,
Option B - Cohort Study has moderate internal validity & good external validity.
Option C - Case Control Studies have poor internal validity with excellent external validity
Option D - Cross Sectional Studies have very poor internal Validity with Good External Validity
Option E - Randomized Controlled Trials have High Internal Validity & Low Generalizability
Option F - Quasi Experimental Designs have Moderate Internal Validitv & Poor External Validit
Option G - Field Trial has Excellent both Internal & External Validities
Option H - Field Experiment has Very High Both Internal & Exterrnal Validities

Explanation: Randomised controlled trails are considered to"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Presented edema, oliguria and frothy urine. He has no past history of similar complaints. On examination, his urine was positive for 3+ proteinuria, no RBCs/WBCs and no casts. His serum albumin was 2.5 gm/L and serum creatinine was 0.5 mg/dL. The most likely diagnosis is:
Options:
A) Minimal change disease
B) IgA nephropathy
C) Interstitial nephritis
D) Membranous nephropathy
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
  
Explanation: Ans. (a) Minimal Change DiseaseRef: Harrison's Internal Medicine 19th Ed; Page No- 2149* MCN is characterized by loss of foot processes in podocytes.* It occurs more commonly in children than adults.* Most common cause of Nephrotic syndrome in Children -MCN > FSGS> MPGN* Most common type of kidney disease causing nephritic syndrome in Adults-Ig A Nephropathy > PSGN > Post Infectional GN* Most Common Cause of Renal Failure due to Chronic Kidney Disease-Congenital Heart Diseases > Diabetes Mellitus > Hypertension* Most sensitive test for diagnosing minimal change disease-Biopsy* Best treatment for minimal change diseases-Prednisolone* Drug used for steroid resistant cases-Tacrolimus/ Cyclosporine* DOC for Steroid Resistant Cases-Mycophenolate Mofetil* DOC For Recurrence after Remission-Nephrine* Complication of Minimal Change Nephrosis-Hyperlipidemia & Thrombosis* Protein excretion <1gm/day with normal blood pressure = Nephroclisis* Protein Excretion >3.5gm/day + Blood Pressure >140mmHg systolic"
D,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Which of the following structures is not present on the internal surface of mandible?
Options:
A) Genial tubercle
B) Mylohyoid ridge
C) Lingula
D) Mental foramen
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g The mental foramen lies in front of the second premolar tooth at the level of free margin of the lower lip. It transmits inferior alveolar nerve and vessels to supply the skin and mucous membrane of the chin. The genial tuberosity forms the anterior end of mylohydroid line which runs obliquely downwards and backwards across the inner aspect of ramus. The lingual plate has an upper concave area called the lingua that projects upwards into the floor of the mouth. This gives attachment to the sublingual gland. Ref BDC volume3,sixth edition pg 216
Hence, the correct answer is D (Mental foramen). (REF: BD CHAURASIA'S HUMAN ANATOMY VOLUME 1 FIFTH EDITION PAGE NO-220)
The mental foramina lie just below the apices of the first premolars; they transmit the mental nerves and vessels. They may be bilateral but often occur unilaterally. The mental spines project medially from the lateral aspects of the body of the mandible immediately above the mental foraminawithin 2 mm of the midline. These bony projections can cause trauma during dental extractions if care is taken when"
C,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Km value indicates:
Options:
A) Purity of Enzyme
B) Physiological role
C) The substrate concentration at half maximal velocity
D) Aﬃnity
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g
Explanation: Michaelis constant (Km): It is defined as the substrate concentration that produces one-half Vmax. In simple words it can be said to be the affinity between enzyme & its substrate. Higher the Km lower will be the affinities b/w enzyme & substrate. Lower the Km higher will be affininity b/w them. 
Reference- Harper’s illustrated biochemistry 31st edition Pg no. 25
Hence, the correct answer is C (The substrate concentration at half maximal velocity). (Ref: Harper's Biochemistry, 30th Ed page 26)
Also Know-
Michaelis-Menten equation:

V = V max / K m + S

Where,
S – Substrate Concentration
Vm - Maximum Velocity
Km - Michaeli s Constant
Note: At high concentrations of substrate, when [S] >> Km, then V approaches Vmax; i.e., increasing the substrate increases the rate of reaction until all active sites on the enzymes are saturated with substrate molecules.

Saturation kinetics:

When an enzyme has been completely saturated by substrate, further increase in substrate does not result in increased activity. This phenomenon is called saturation kinetics.
In this case, the enzyme becomes fully occupied by substrates and"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Which of the following conversions does not require Biotin as a cofactor?
Options:
A) Gamma carboxylation of glutamate
B) Acetyl Co-A to Malonyl Co-A
C) Propionyl Co-A to methyl malonyl Co-A
D) Pyruvate to oxaloacetate
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
  D. Pyruva te to oxalaoaceta te
Hence, the correct answer is D (Pyruv ate to oxala oaceta e). (Ref: Harper's illustrated biochemistry 30th edition page no 548)
Harpers illustrated Biochemistry 29 th ed chapter-22 table - 22-1 & text
Coenzyme required in reactions

Aceto-CoA to Malo ny l Co A                                Biotin
Propio n y l CoA to Methylmal ony l Co A                                    Biotyn e
Gamma Carboxylation Glutamates                     Vitamin K
Methionine Synthesis                                       Methylene Folate
Fatty Acid Elongation                                      Pantothenic acid
Cholesterol synthesis                                          Pento then ic ac id
Ketone Body Formation                                   Thiam ine pyrophosphate
Oxidative Decarboxylation                               Lipoic acid 
Alpha Ketoglutarate Dehydrogenase Complex Thiamine diphosphate
Succinate Thiokinase                                         Lipoic aci d
Isocitrate Dehydrog enase                             NAD+ / NAD"
