true_answer,model_response
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Ergometrine is contraindicated in:
Options:
A) Eclampsia
B) Abortion
C) Induction of labour
D) Post partum hemorrhage
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g A (Eclampsiae) Ref: Dutta Textbook of Obstetrics, 6th edition, page no. 365Explanation:Ergometrine causes severe hypertension which can precipitate eclampsia.ECLAMPSIA - Convulsions occurring during pregnancy or puerperium without any apparent cause.The convulsion may be grand mal type with loss of consciousness, tongue biting, frothing at mouth etc., but it does not occur after delivery when uterus contracts strongly.In most cases there will be preceding Hypeension and proteinuria.Antihypertensive drugs like hydralazine, labetalol, magnesium sulphate are used to control blood pressure.Magnesium sulfate is drug of choice for prevention and treatment of seizures.Other measures include sedation, maintenance of airway, oxygen inhalation, anticonvulsants, correction of hypocalcemia, hydration, analgesics, rest, sedatives, steroids, vitamin K if indicated, prophylactic antibiotics, adequate nutrition, bedrest, avoidance of overdistention of bladder by catheterization, careful handling of patient, protection against injury, sedative medication, and close monitoring of vital signs and neurological status.Drugs Used in Management of Preeclampsiao Magnesium S"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Which is not an obvious advantage of high pressure oxygen through cannula:
Options:
A) Bypassing nasopharyngeal dead space
B) Decreases need for intubation
C) PEEP
D) Hot and Humidification of air
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g D i.e., (Hot & humidification of Air) (410 - Lee's synopsis of Anaesthesia 13th)* High flow nasal canulas deliver heated and humidified gas at flows >50 L/min* Nasopharynx has no significant resistance to airflow in adults but it does have some capacitance.* The volume of this ""dead"" space is approximately 20 ml/kg body weight. Therefore, if you were breathing room air with tidal volumes of 500-600 mL, then your first breath would be wasted on filling up the naso pharynx rather than getting into alveoli*** In children, who may require higher minute ventilation, these losses become more clinically important and so they benefit most from using a high-flow system**. However, even in adult patients, there will still be benefits because the total amount of fresh gas required per minute is reduced by bypassing the nasopharvyngeal deadspace*** It also decreases work of respiration and reduces respiratory rate which helps in decreasing CO2 production and thus reducing hyperventilation syndrome*** There is no evidence that high flow nasal therapy improves lung function or increases PaO2 levels compared to low flow systems*** Intermittent positive pressure ventillation (IPPV), continuous positive air"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Most common functional tumors of endocrine pancreas?
Options:
A) Vipoma
B) Gastrinoma
C) Glucagonoma
D) Somatostatinoma
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 gastrointestinal physiology & pathology by s Das page no-310
Hence, the correct answer is B (Gastrinoma). (Ref: gastrointestinal physiology & Pathology by S.DAS pg.no - 310)
Endocrine Tumors of Pancreas
Most Common Functional Endocrine tumor of Pancrease → Insulinomas
Other Functioning Endocrine Tumor in decreasing order of frequency

Gastrnionmas >Glucagons >VIPomas>Somatostatins
Non-functioning pancreatic neuroendocrine tumours account for approximately one-third to half of all pancreatic NETs.

Insulinomas 

These are most commonly functioning pancreatic endocrine neoplasms.
They arise within the body and tail of the gland because these areas have more blood supply than head of the pancrease.
The symptoms include postprandial hypoglycemia with sweating, tremor, hunger, weakness, confusion, dizziness, anxiety, palpitation etc.
Diagnosis can be made using fasting test i.e., patient should fast until symptoms occur or serum glucose <40mg/dl whichever occurs first.
Treatment includes surgical resection which may involve enucleation or distal pancreatectomy depending on location of insulinoma.
Distal pan create"
C,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: The main vessel involved in bleeding from Juvenile nasopharyngeal angiofibroma:
Options:
A) Facial aery
B) Ascending pharyngeal aery
C) Internal maxillary aery
D) Anterior ethmoidal aery
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g C i.e., Internal Maxillary AeryJuvenle Naso-Pharvngcal Angioma (JNA)/Nasopharygeal Fibroma is an uncommon but highly vascular tumor of adolescent malesQ that arises within the posterior choanae & grows into adjacent structures to produce nasal obstruction, epistaxis, conductive hearing loss, facial pain, proptosis, cranial nerve palsies, and/or exopthalmos. It originates from the posterior pa of the nasal cavity near the sphenopalatine foramen where it receives its blood supply primarily from internal maxillary branch of ICAQ through its branches - Sphenopalataline aery, Posterior superior alveolar aery & Infraorbital aery.
Hence, the correct answer is C (Internal maxillary A ery). (Ref: Textbook of diseases of ENT, PL Dhingra, 7th edition, pg no. 330)
The most common site of origin of juvenile nasophayrnegai angioma is posterior wall of nose just behind the middle turbinate at junction of lateral wall with roof of noseQ.
It can also arise from anterior part of nasal cavity, pterygomaxillary fossa, par"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Golgi apparatus in serous acinar cells is at:
Options:
A) Supranuclear
B) Apical
C) Adjacent to nucleus
D) Basal
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 golgi apparatus of secretory cell is located supranucleus.it helps in packaging of proteins into vesicles which then travel down to apical membrane where they fuse with it and release their contents out of the cell.
Hence, the correct answer is A (Supranuclear). (Ref: Textbook of physiology AK Jain 5th edition page no-6)
The endoplasmic reticulum is present throughout the cytoplasm but is more prominent near the nucleus. The golgi complex lies just above the nucleus, while lysosomes containing digestive enzymes lie below the nucleus.
Golgi Complex

It consists of stacks of flattened sacs called cisternae that are separated by small spaces known as intercisternal space.
Each stack has three regions:

1st region - Near the nucleus → Cis face / cis complex
2nd region - Middle part → Main body
3rd region - Away from nucleus → Trans face/ trans complex
Function of Golgi Apparatus

Processing & Packaging of Proteins
Synthesis of Lipids
Sorting of Protein
Regulation of Vesicular Transport
Storage of Lysozymes
Hence,
Option B – Incorrect
Option D – Incorrect 
Option E – Not provided"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Pneumococcal vaccine PCV 23 polysaccharide has shown the best results in the following people
Options:
A) Sickle cell anemia
B) Cystic fibrosis
C) Child less than 2 year age
D) Recurrent otitis media and sinusitis
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g. The pneumococcus is one of the most common causes of acute otitis media (affecting children between two months to three years), pneumonia, meningitis and septic arthritis. It can also cause bronchitis, sinusitis, otosclerosis and glomerulonephritis. Infection with Streptococcus pneumoniae may be asymptomatic but it often presents as lobar pneumonia. Treatment is penicillin G or amoxicillin; if there is resistance then vancomycin should be used. Prophylaxis against recurrent infections due to this organism includes vaccination with polyvalent pneumococci vaccine every six months. This reduces morbidity by 50-90% and mortality by 30%. 
Hence, the correct answer is D (Recurrent otitis Media and Sinusitis). (Ref: Textbook of Microbiology Baveja 5th edition page no. 214)
PNEUMOCOCCAL VACCINE

The first pneumocccal vaccine was developed by Dickie in 1910 using heat killed organisms.

It contained capsular material extracted from pneumococcals grown on blood agar plates and suspended in saline solution containing phenol as preservative.

This vaccine had limited value because it"
D,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Light transmitting wedges transmit:
Options:
A) 70-80% of incident light
B) 80-85% of incident light
C) 85-90% of incident light
D) 90-95% of incident light
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g B i.e., 80 - 85%
Hence, the correct answer is B (80-085% ofincidentlight). (Ref: Textbook of prosthodontics by Sridhar Premkumar; pg no 8)
Light Transmitting Wedge

It consists of two parts:

1. Base plate with holes to receive pins on denture base.

2. Wedge portion which has an opening in it that allows passage of light through the pin hole onto gingiva.

The wedge can be made up of metal or plastic material. The amount of transmitted light depends upon size of openings in both the base plate & the wedge. A typical design transmits 80 – 85 % of incident illumination.
Hence the correct choice here is B i,e. 80 — 85%ofincidntlight. 
Textbook of Prosthodontic Edn 3rd Pgm No 7
Prosthodontcs By Rakesh Kumar Verma Pgno 6
Prosthetic Dentistry Principles And Practice By Richard W. Phillips Pgno : 9
Proshodontics By Nisha Garg Pgno: 5
Prothodontics For World Health Organization Pgno.: 10
Pro"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: What is responsible for rhythm generation of inspiration?
Options:
A) Dorsal nucleus of vagus
B) Pre botzinger complex
C) ventral respiratory neurons
D) Pneumotaxic center
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g B i.e., Pre Botzinger Complex(Ref: Ganong's Physiology Review, 23rd ed., pg. 593-594; Guyton & Hall Textbook Of Medical Physiology, 12th edition, Chapter 37.)The pre-Botzinger oscillator (PBO), located in the medulla oblongata, has been identified as the pacemaker that initiates respiration by generating rhythmic bursts of neural activity that drive inspiratory muscles to contract.The dorsal respiratory group of neurons lies just lateral to the central gray matter on both sides of the upper medullary pyramids.They receive input from the cerebral cortex, hypothalamus, limbic system, pons, midbrain, cerebellum, and spinal cordThey send their axons into the phrenic motor nuclei and innervate diaphragm and external intercostals muscle fibers.The ventrolateral respiratory group consists of two subgroups - The pneumotaxin centers which lie near the pontomedullary junction and the apneustic centers which arise in the lower pons.These neurons inhibit the dorsal respiratory groups during expiration.Degeneration of these cells results in uncontrolled rapid breathing called ataxic breathing.
Hence, the correct answer is B (Pre"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Anchorage not being applied here:
Options:
A) Reciprocal
B) Stationary
C) Intramaxillary
D) Intraoral
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g C i.e., Intermaxillary anchorage is also known as reciprocal anchorageQ
Hence, the correct answer is C (Intramaxillary). (Ref: Orthodontics: Diagnosis & Management of Malocclusion & Dentofacial Deformities - Shafiq Qureshi; 3rd ed pg- 8)
Types of Anchorage in Orthodontic Treatment

Intermaxillary (Reciprocal): It involves use of both jaws to produce force on teeth. The maxilla acts as an anchor unit while mandible moves against it. This type of anchorage can be used when there is no need to move molars distally because they have already moved into their final position.

Intramaxillary: When one half of dental arch is anchored with fixed appliance and the other part is treated by removable appliances such as headgear, this is called intramixillary anchoring. For example, if upper anterior segment has been proclined due to excessive incisor display during smiling, then treatment would involve retraction of these teeth using fixed orthodontic brackets along with application of extra oral traction through head gear which anchors the posterior segments of dentition. Thus, intermoxillary anchorege refers to the relationship between two"
C,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Which of the following drugs is not used in management of rheumatoid ahritis?
Options:
A) Etanercept
B) Leftunomide
C) Febuxostat
D) Methotrexate
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g. Febuxostata. Febucoxstat is an inhibitor of xanthine oxidase enzyme which inhibits uric acid synthesis. It can be used to treat gout but it has no role in RA treatment.Drugs Used In Rheumatoid Ahritisa. DMARDs (Drug Modifying Anti-Rheumatic Drugs)b. Biologic agentsc. Corticosteroidsd. Analgesics & Antipyreticsa. DMARDS1. Sulfasalazine2. Leflunomide3. Gold salts4. Penicillamine5. Azathioprine6. Chlorambucil7. Cyclosporinea. Biological AgentsTNF-alpha inhibitors- InfliximabEtanerceptsAdalimumaba. Cortico steroidsb. NSAIDsc. COX - 2 inhibitorsd. Paracetamol
Hence, the correct answer is C (Febuxostat). (Ref: Harrison's Principles of Internal Medicine 18th edition pg 2109 table 356-8.). Treatment Guidelines For GOUT DrugTreatmentAcute attack*NSAID (e.g., indomethacin)*Colchicine*Probenecid*Allopurinol*Uricos"
C,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: In a village of 20,000 population 456 bihs occurred in april, 56 showed no signs of life at bih, 56 died before 28 days of life, 34 died between 28 days- 1 year, 500 was total number of deaths in that year. Infant moality rate?
Options:
A) 197.4
B) 320
C) 225
D) 125
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 gates medical 25th ed p 1016 IMR = No.of infant death during one year / Total live bihs x1000= 56/400x1000 = 140 But this is not there in our answer choices So we have to calculate neonatal moality Neonatal moaity =No.of infants dying within first week of life +no.of infants who die after the first week but before 27days of age/total no.of livebihsx10000=30+26/400X10,000=1955 Now,we can easily find post neo natal moarity Post Neo Natal Moality =Total no.of infant deaths -Neonatal deaths=56-35=21/400 X 1000 (live bihs)=52.5 And now we know both neonatal &post neontal moality rates so we can easily get infant moality by adding these two values together i.e.,IMR=NM+PNMR=195.5+52.50=248 Thus closest value among the given options is 250 which is actually 8 more than calculated value.so it's better to go with 240 instead of 250.
Hence, the correct answer is C (225). (+"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A middle aged lady was found in a robbed room lying in a pool of blood on forensic examination there was an entry wound of size around 2 x 2 cm on the left temporal region with tattooing and blackening around the wound. There was also an exit wound with beveling at the right temporal region. On fuher examination two bullet fragments were found inside the brain parenchyma. Which of the following could be used to determine the distance from which the weapon was fired?
Options:
A) Hair
B) Clothes
C) Bullet fragments
D) Blood
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
  
Explanation: The presence of tattooing (imprint of gun powder grains), blackening (gunshot residue) and abrasion collar indicate that shot has been fired within close range (<10 cms). Bevelling is seen when the skin is struck tangentially by the missile. It indicates direction of injury. In this case since bevelling is present both at entrance & exit wounds it means that victim must have been standing facing the assailant. Distance between muzzle end of firearm and body can be calculated using formula : d = r + l where d=distance; r=radius of expanding gas cloud formed after firing; l=length of projectile Ref: Textbook of Forensic Medicine and Toxicology By Nagesh Kumar Rao page 162-3.
Hence, the correct answer is C (Bullet fragments). (Ref: Text book of Forensics - Dr K S Narayan Reddy - 21st Ed)
Note: Tattooing occurs due to deposition of unburnt particles of explosive substance along with paicles of lead into the abraded surface of skin. Blackening is caused by carbon paicles deposited over the skin. Both these occur upto a distance of 40cms from the muzzle end. Beyond this they do not appear because gases lose their velocity"
C,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: On massive blood transfusion the following complication occurs-
Options:
A) Respiratory acidosis
B) Metabolic acidosis
C) Metabolic alkalosis
D) Respiratory alkalosis
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g Blood stored in citrate phosphate dextrose (CPD) is an effective anticoagulant because of its high concentration of sodium citrate. Citrate binds to calcium with such tenacity that it must be removed before the blood can clot. The citric acid cycle requires large amounts of oxaloacetate; therefore, when citrate accumulates in excess, it inhibits this pathway. This inhibition leads to decreased production of adenosine triphosphate (ATP), which results in lactic acid accumulation. In addition, CPD causes hypocalcemia by chelating free ionized calcium. Hypocalcemic patients may have tetany, carpopedal spasm, and seizures. Calcium gluconate infusions will correct these symptoms. Because lactate has been shown to cause metabolic acidosis, some centers now use adenine-adenosine-phosphates (AASOL) instead of CPD. AASOL does not produce significant quantities of lactate during storage. It also contains more than twice the amount of potassium found in fresh frozen plasma. Ref : Miller's anesthesia 8th edition Pg no : 684
Hence, the correct answer is B (Metabolic acidasis). (Ref: Miller's An"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Ponderal index is:
Options:
A) Square root of height in feet by weight in grams
B) Weight in kilograms by cube of height in meters
C) Mid-upper arm circumference to head circumference ratio
D) Head circumference to abdominal circumference ratio
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g
Explanation: Ans. b (Weight in kg by cube root of ht in m). (Ref Park Textbook of PSM 22nd/pg. 532; Table 20.1.)# Body mass index = wt in Kg/ht2 in meter.# Broca's Index=wt in Kgs x 100 / ht2 in cm.- Normal range between 18-25.# Lorentz formula=wt x 0.732/ht3 - normal value >19.# Ponderel index=wt/Kg/(ht/m)3 -normal value>16.# Quetelet's index=Kg/wt x 10/hm - normal values <30.# Waist Circumference/Waist Hip Ratio:# Men<102cm/<1.00,# Women<88cm/>0.80.# Height-for-age:- Z-score <-2SD below median indicates stunting,- Z-score >=+2 SD above median indicate catch-up growth.- A z score of zero means that child's measurement lies at the same percentile as the reference population mean.- The WHO Child Growth Standards use data collected during 1997-2003 on children aged 0-5 years from six countries (Brazil, Ghana, India, Norway, Oman & USA"
D,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Which process shows phases of acute inflammation-
Options:
A) Apoptosis
B) Pyroptosis
C) Necroptosis
D) Necrosis
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g. PyrotopsisPyroptotic cells show features of both apoptosis & necrosis. It is an inflammatory form of programmed cell death which occurs in macrophages infected with intracellular bacteria like shigella flexneri, salmonella typhi etc. The main feature of pyroptosisis rupture of plasma membrane leading to release of proinflammatory mediators into extracellular space causing intense local inflammation.Pyroptosis is mediated by caspase-1 (interleukin -1 beta converting enzyme). Caspases play central role in activation of inflammatory cytokines such as IL-18, IL-33, TNF-a, IFN-g, chemokine MIP-2, LTB, CCL3.Morphological changes include:-* Cell shrinkage* Chromatin condensation* Nuclear fragmentation* Cytoplasmic blebbing* Plasma membrane damage* Release of cytochrome c from mitochondria.* Inflammation caused due to leakage of cellular contents including DNA, histones, proteins, lipids, ATP, urate crystals, hydrolases, proteolytic enzymes, lysosomal granules, reactive oxygen species, nitric oxide radicals, prostaglandins, leukotrienes, bradykinin"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Investigation of choice to rule out biliary atresia in a 2-month-old child is:
Options:
A) Hepatic scintigraphy
B) ERCP
C) USG
D) CT scan.
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g A (Hepatic scinitography) Ref: Sabiston Textbook of Surgery, 18th ed.Explanation:""The diagnosis of BA can be made by ultrasound examination if there is no bile ducts seen within the liver parenchyma."" - Bailey & Love""Although ultrasonographic evaluation may suggest the presence of extrahepatic biliary obstruction, it does not reliably distinguish between CAE and BAs. The most accurate preoperative test is HIDA scanning with Tc-99m iminodiacetic acid derivatives. This radionuclide study has been shown to have an accuracy rate greater than 90% when performed correctly""- SchwartzDiagnosis of Biliary Atresia* Clinical jaundice persisting beyond age of 14 days.* Ultrasound shows absence of gall bladder and dilated CBD.* Liver biopsy showing paucity of portal tracts.* HIDA Scan - Positive in CAE Negative in BA* MRCP - Shows cystic fibrosis like changes in CAEClinical Features of Choledochal Cyst* Jaundice* Recurrent attacks of cholangitis* Abdominal pain* Mass in RUQ* AscitesInvestigation of Choice for Diagnosis of CholedochoceleMRCPUSGCTScan"
D,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Which is best method to assess fetal damage in a diabetes mother in 1st trimester is:
Options:
A) Blood sugar estimation
B) Urine ketone assay
C) Amniocentesis to see level of sugar in amniotic fluid
D) Glycosylated Hb
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g /hgb
Hence, the correct answer is D (Glycosylized Hb). (Ref: Textbook of Obstetrics by DC Dutta 6th ed; pg no- 283)Fetal complications associated with maternal DM include macrosomia, hypoglycemia, polycythemia, hyperbilirubinemia, cardiac failure, respiratory distress syndrome, anemia, IUGR, stillbirth, congenital malformations etc.Maternal factors that increase risk of major anomalies in fetus includes poor glycemic control during first trimester, high pre-pregnancy BMI, history of prior delivery of child with anomaly, positive family history of birth defects among siblings, use of certain medications such as angiotensin-converting enzyme inhibitors, valproic acid, carbamazepine, phenytoin, lithium, isotretinoin, ACE inhibitor, statins, tetracycline, antithyroid drugs, alcohol, cocaine, smoking etc.Intrauterine growth restriction occurs when there is inadequate transfer of oxygen and nutrients across placenta due to abnormal placentation which can be seen in preeclampsia, uteroplacental insufficiency, chronic hypertension, intrauterine infection"
D,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A 6 year old patient with anemia, on electrophoresis shows HbF of 90% and HbA2 of 3%. Which of the following will be seen on peripheral smear
Options:
A) A,B
B) A,C
C) B,C
D) ABC
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g Hemoglobin F is normally present in small amounts (1-5%) throughout life but its concentration increases to more than 10% at bih and decreases rapidly during first few months of postnatal life.Hemoglobins C and E have higher oxygen affinity than hemoglobin A.The presence of fetal hemoglobin can cause spurious increase in total red cell count due to increased resistance to lysis by acidified saline solution used in counting chamber.In normal adults, the percentage of reticulocytes containing Heinz bodies ranges between 0.8 and 7.9%, whereas it may exceed 20% in patients with glucose-6-phosphate dehydrogenase deficiency.Gene therapy has been successfully applied to treat X-linked severe combined immunodeficiency disease (SCID), adenosine-deaminase SCID, chronic granulomatous disease, Wiskott-Aldrich syndrome, and beta-thalassemia major.Ref: Robbins Pathologic Basis of Disease; 8th edition; Page no: 642
Hence, the correct answer is D (ABC). (Ref: Robbins Basic pathology 9/e p641 table 15-11)In this case since there is high amount of Hb F so we should expect all types of hem"
C,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Which of the following is used for the treatment of paucibacillary leprosy?
Options:
A) 2 drugs for 6 months
B) 2 drugs for 12 months
C) 3 drugs for 6 months
D) 3 drugs for 12 months
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g. (Ref: Park PSM by K.Park 20th/ e p-312; www.ncbi.nlm.nih.gov/pubmed/12748051?)Treatment regimens for LeprosyMultidrug therapy (MDT)Regimen for Pauci-bacillary disease* Dapsone -1mg/kg daily * Rifampicin -600 mg monthly* Clofazimine -300 mg monthly & 50 mg daily Regimen for Multibacilliary Disease* Same as above + clofazamine 100 mg daily
Hence, the correct answer is A (2 drugs fpr 6 month). (Ref:: Park P SM by K.Park 20""le p-31Z;www.ncbi.nlm.giv,pubmed/l27S80Sl?). Treatment regimens tor Leprosv' Multidrug tlienapY (MD T) Regime n lor Paciibaeilai disea.se Dapsome-lmglkgdaily Rifampiciii-600 mgonlly Clofa zinine-300 mgmonthly& SOfnigdally Regime no ror Mnlitbacillarj Diseas.e Same as abovc+clofaziminelOO"
D,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: ETDRS grading of vision is done for
Options:
A) Endothelial count
B) Corneal topography
C) Primary open angle glaucoma
D) Classification of diabetic retinopathy
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g ETDRS (Early Treatment Diabetic Retinopathy Study) Grading System

The Early Treatment Diabeties Retinophathy study was conducted by National Eye Institute in USA to determine whether early treatment with focal laser photocoagulation could reduce the risk of severe visual loss due to macular edema.

This system grades the severity of DR into five stages:

No apparent diabetic retinoapthy
Mild non-proliferative diabetic retionpathy
Moderate non proliferative diabetic retonopathv
Severe non proliferatine diabeteic retinopahvy
Prolifertive diabetic retiopathv.
Hence, the correct answer is D (Classification of diabetic retina). (Ref: Textbook of Ophthalmology edited by Sunita Agarwal page no. 48)
Hence the correct Answer is D ((Classification of) Diabetic retinopathv.). (Ref;Textbook of ophthalmology - Sunitaa Agrawal- Page 47).
Note : The most common cause of blindness in India is cataract followed by Glaucoma & Refractive errors.
Also know :
The first sign of diabetic nephropathy is microalbuminia which can be detected using"
B,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Bacteriocidal toxin is found in:
Options:
A) Zone of contamination
B) Zone of infection
C) Zone of stimulation
D) Zone of irritation
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g B i.e., Zone of Infection
Hence, the correct answer is B (Zone of infection). (Ref: Textbook of microbiology by Ananthanarayan & Paniker 8th/ p. 6)
The zone around an infecting organism where its products have toxic effects on host cells is called ""zone of infection"".
It contains bactericidin toxins that kill bacteria but do not stimulate their growth.
In this area there will be marked inflammatory reaction with infiltration of polymorphonuclear leucocytes.
This zone may extend up to several millimeters into surrounding tissues depending upon virulence of organisms involved and resistance of tissue cells.

Also know:

- The zone immediately adjacent to the zone of infection is known as ""zone of invasion"" which has been defined as the region between the invading microorganism and the zone of infection.
- It extends over a distance equal to diameter of cell within which the pathogen can invade the cell without encountering obstacles such as mucus layer covering respiratory epithelium etc.
- This zone does not show much inflammation because it represents the site of interaction between host cells and pathogens.
- However, if the pathogenicity of agent is high enough, some degree of cellular damage occurs resulting in mild inflammatory"
C,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: Which of the following is not a feature of infective endocarditis.
Options:
A) Roth spot.
B) Osler's nodes.
C) Aschoff nodules.
D) Positive blood culture.
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 
Explanation: Ans. (c) Aschaff NodulesRef.: Harrison 19th ed. /1279* Infective Endocarditis:* It occurs when bacteria colonize on heart valves.* Most common organism causing IE - Viridans streptococcus.* Other organisms include staphylococcus aureus, enterococcus faecalis etc.* Clinical features:# Fever# Chills# Malaise# Weight loss# Night sweats# Anemia# Arthralgia# Myalgia# Janeway lesions- non tender erythematosus lesion over palm & soles.# Osier's node- painful red to purple nodule seen in finger pulp due to vasculitis caused by immune complex deposition.# Roth spots- retinal hemorrhage with central white patch/ hole.* Diagnosis made by ECHO + Blood cultures positive for growth of same microorganism.* Treatment: IV antibiotics according to sensitivity test results.
Hence, the correct answer is C (Aschoff nodes.). (Note: Aschof bodies are characteristic histological finding of rheumatic fever).Infective Endo card itisClinical FeaturesDiagnosisTreatmentFeverChillMalaiseWeight losssNight sweatAnemiabArthralgiabMyalgiabJan"
A,"You are a helpful assistant. Take a deep breath. Read the following question carefully.
Question: A 27-year-old female presented to OPD of infeility clinic. She was prescribed bromocriptine. What could be the possible reason?
Options:
A) Hyperprolactinemia
B) Polycystic ovarian disease
C) Hypogonadotropic hypogonadism
D) Pelvic inflammatory disease
First, think about the reason for each option. Then, choose the single best option from the given 4 options only and provide the response as 'A', 'B', 'C', or 'D'. Do not choose any other option.
### Response:
 g. The most common cause of anovulation is hyperprolacticnemia which can be caused by prolactin secreting pituitary adenoma (microadenomas). Bromocripticne inhibits Prolactin secretion and thus used in treatment of this condition. Other drugs that inhibit lactation include cabergoline, metaclopramide, domperidone, sulpiride, chlorpromazine, haloperidol, pimozide, thioridazone, risperidon, olanzapine, quetiapine and clozapine. Drugs causing galactorrhea due to D2 receptor blockade are ergot alkaloids like ergotoxine, dihydroergotoxines, methylergonovine, ergometrine, ergonovine etc. Dopamine agonists such as apomorphine also have similar action. Ref: Textbook Of Obstetrics By DC Dutta, 6th Edition, Page 310; Clinical Gynecologic Endocrinology And Infeility Eigth Edition By Leon Speroff, John B. Mittleman, Robert K. Murata, Pages 1011-12; Harrison's Internal Medicine, 18th Edition Chapter "
